work_id;(Major) Character Death Evidence;Presentation_Mode;Narrator_POV;Victim;Victim_P;Victim_TP;Victim_FP;Victim_FN;Victim_TN;Perpetrator;Perpetrator_P;Perpetrator_TP;Perpetrator_FP;Perpetrator_FN;Perpetrator_TN;Mode of Demise;Mode of Demise_P;Mode of Demise_TP;Mode of Demise_FP;Mode of Demise_FN;Mode of Demise_TN;summary_P;Classification;Reason;Victim_TP_auto;Victim_FP_auto;Victim_FN_auto;Victim_TN_auto;Victim_res;Perpetrator_TP_auto;Perpetrator_FP_auto;Perpetrator_FN_auto;Perpetrator_TN_auto;Perpetrator_res;Mode of Demise_TP_auto;Mode of Demise_FP_auto;Mode of Demise_FN_auto;Mode of Demise_TN_auto;Mode of Demise_res
38722188;"""The embalmer’s head fell back, and the gash along his throat spread into a visceral grin.""";narrator;third;the embalmer;;;;;;Kayde and Luanne;;;;;;slashing throat;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
38722188;"""Curiosity had its price, and his body would be offered up to pay that debt. The shark would make certain of that.""";indirect thought;third;he;;;;;;a shark;;;;;;being eaten;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
38722188;"""There’s been concerns about the disappearances in our community, and I think your involvement would be so helpful.""";direct speech;third;a neighbour;;;;;;a werewolf neighbour;;;;;;being eaten;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
38722188;"""Hands beneath the river, formed of mud and fish bones and rusted cans. They grabbed at my legs and pulled me under. Brown water filled my lungs as I slipped further and further into that polluted kingdom.""";narrator;third;unspecified;;;;;;sea monsters;;;;;;drowning;;;;;;;;;0;0;0;1;rule;0;0;1;0;rule;0;0;1;0;rule
38722188;"""The claws left my skin. Blood welled up from the countless wounds, as though to herald the glassy eyes that then emerged from the gore. They gazed both everywhere and nowhere, the dark pupils framed by eerily pale blue.""";narrator;first;unspecified;;;;;;angels;;;;;;stabbing;;;;;;;;;0;0;0;1;rule;0;0;1;0;rule;0;0;1;0;rule
38722188;"""The cabin was forsaken, as were the bodies within. My parents had been lost even before the fire consumed their bloated corpses.""";indirect thought;first;NN's parents;;;;;;---;;;;;;burning alive;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
38722188;"""All five bodies were laid to rest in their shallow graves, all in a neat row. A doctor, a set of twins, a taxidermist,  and a camgirl. The freshly disturbed earth was as dark as the sky above.""";narrator;third;a doctor;;;;;;unspecified;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
38722188;"""All five bodies were laid to rest in their shallow graves, all in a neat row. A doctor, a set of twins, a taxidermist,  and a camgirl. The freshly disturbed earth was as dark as the sky above.""";narrator;third;a set of twins;;;;;;unspecified;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
38722188;"""All five bodies were laid to rest in their shallow graves, all in a neat row. A doctor, a set of twins, a taxidermist,  and a camgirl. The freshly disturbed earth was as dark as the sky above.""";narrator;third;a taxidermist;;;;;;unspecified;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
38722188;"""All five bodies were laid to rest in their shallow graves, all in a neat row. A doctor, a set of twins, a taxidermist,  and a camgirl. The freshly disturbed earth was as dark as the sky above.""";narrator;third;a camgirl;;;;;;unspecified;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
38886291;"""It pierced through my stomach, and Hector twisted it as if stirring soup. He has killed three men with one spear, I thought bitterly. Even the throbbing pain in my stomach did not hurt as much as my heart. The Fates were cruel. As I slowly felt my soul departing, I could only think of the better days, with Achilles. Achilles. It was the last thing I thought before I saw only darkness.""";indirect thought;first;Patroclus;Patroclus;;;;;Hector;;;;;;stabbing;;;;;;;;;1;0;0;0;rule;0;0;1;0;rule;0;0;1;0;rule
38886291;"""Then he killed and killed, filling the river with bodies of Trojans.""";narrator;first;Trojans;;;;;;Achilles;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
38886291;"""Hector begged just as I did, and met the same fate of mine.""";narrator;first;Hector;;;;;;Achilles;;;;;;stabbing;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
38886291;"""He continued to kill, striking down hero after hero.""";narrator;first;heros;;;;;;Achilles;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
38886291;"""He died by the arrow, aided by Apollo.""";narrator;first;Achilles;Achilles;;;;;Apollo;;;;;;being shot;;;;;;;;;1;0;0;0;rule;0;0;1;0;rule;0;0;1;0;rule
38886291;"""Look at how he will be remembered now. Killing Hector, killing Troilus.""";direct speech;first;Troilus;;;;;;Achilles;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
38886291;"""“Perhaps such things pass for virtue among the gods. But how is there glory in taking a life? We die so easily. Would you make him another Pyrrhus? Let the stories of him be something more.”"" [...] ""She tells me of how Pyrrhus died, and I ask if this is the son she prefers to Achilles.""";narrator;first;Pyrrhus;Pyrrhus;;;;;;;;;;;;;;;;;;;;1;0;0;0;rule;0;0;0;1;rule;0;0;0;1;rule
38985855;"""""""I am going to host a very special challenge. A hunt unlike any I've ever had you do, tracking a beast deadlier than any you've ever faced. Any of you can choose to abstain from the challenge if you wish, but those of you who compete have a chance for a boon worth more than any gold or jewels. A night with me showered in my splendor and a gift worthy of a goddess. She smiled, proud of her con. ""What say you?"" She asked before giving any further details.Out of the many hunters she had, most were weary of their goddesses objective. Some of the older girls knew the goddess was usually hiding a trick or two up her sleeve when it came to granting rewards and boons. But in the end, three of the girls offered themselves for the task, willing to go out and hunt the beast like no other in hopes of pleasing their patron.... That had been two weeks ago. And now, the lone survivor of the girls had returned with a Griffins coat in tow and her body fully battleworn. She presented the coat of intricate feathers to her goddess and immediately felt cleansed of all dirt and grime from simply being in Artemis' luminous presence. """"";direct speech;third;two of Artemis' maidens;;;;;;a griffin;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
39722094;"""Leuce is laying on her couch. She is old. She is tired. She is feeling lonely though for most of her life, she was never alone. ""Aidoneus…"" she calls for him weakly. Hades enters her room. He stops by the door. He can tell she is not well. The god of the dead knows what death looks like. ""Leuce,"" he kneels by her and takes her hands in his own.""";narrator;third;Leuce;Leuce;;;;;---;;;;;;old age;natural causes;;;;;;;;1;0;0;0;rule;0;0;0;1;rule;0;1;1;0;semantic
39728892;"""I felt a sharp pain in my gut and I fell to my knees again. I touched my stomach and it was blood. I was bleeding. Behind me  was a soldier who had just removed his sword, freshly coated in my blood."" [...] ""I bleed the blood of man. I know this because i have seen it. I did not think I would belong in this world like others do, so I tried to leave. I am not an immortal creation of the gods like he is. I designed him and the gods granted my most valued wish. I worry what he will do when I’ve gone from here. I’m sorry, my love- I know you will be upset with me, and then with the gods that created you. I am not meant to live forever, and you are not meant to die forever. """;narrator;first;Luctus Sine Lumen;;;;;;a soldier;;;;;;stabbing;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
39728892;"""Novellus immediately grabbed the sword that had been next to him and sliced one of them completely in half, the second one was decapitated, and the last one, he stabbed him- in the same way I was stabbed.""";narrator;first;soldiers (2);;;;;;Novellus;;;;;;beheading;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
39728892;"""Novellus immediately grabbed the sword that had been next to him and sliced one of them completely in half, the second one was decapitated, and the last one, he stabbed him- in the same way I was stabbed.""";narrator;first;soldier;;;;;;Novellus;;;;;;stabbing;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
39958143;"""December 24 year long forgotten Zagreus got to curious and drowned also remember as a day hades and Persephone will never forget""";narrator;third;Zagreus;;;;;;---;;;;;;drowning;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
39958143;"""He heard crackling beneath him and he realized the titans started a fire to burn him alive. He felt his very own skin tearing away his muscles, blood, and organs. He yelled screamed and cried but they didn’t care. They ripped him apart first the legs then the arms then they went to his head""";narrator;third;Zagreus;;;;;;titans;;;;;;tearing to pieces;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
40140507;"""Hyacinthus: (struck by the discus): O red! I’m not drunk, so why does my head turn round so heavily and my sight spin a spiderweb over my eyes and I’m lying on the ground and each sound is magnified thousands of times My heart clutches as it climbs and the breath in my throat stops solid and still, as the colours so shrill of the world strike the light’s note my watery limbs float away… O my flying eyes! O the veins in my wings sing! (Dies.)""";direct speech;first;Hyacinthus;Hyacinthus;;;;;---;Apollo;;;;;discus;struck by discus;;;;;;;;1;0;0;0;rule;0;1;0;0;rule;1;0;0;0;semantic
40214382;"""Oh the beautiful son of Ella Corynthus who was taken from her at the hands of Paris. —You killed my son— she looks at him.— my son, our son— she cries and falls to the ground.""";direct speech;third;the son of Ella Corynthus;;;;;;Paris;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
40214382;"""You disgusting man,"" she points out, ""you who abandoned me now ask me for a new life in exchange for my healing you, but that will be impossible,""";direct speech;third;Paris;Paris;;;;;Oe;war/death;;;;;failure to provide assistance;dying from wounds;;;;;;;;1;0;0;0;rule;1;0;0;0;semantic;0;1;1;0;semantic
40607286;"""This cute one is now four years old and he lost his father. His father’s death is sad but the most miserable thing is, that he left us by his own hand."" [...] ""Tecmessa quickly takes her son here, where her husband and her child’s father lay. My brother’s corpse. """;narrator;first;Ajax;Ajax;;;;;---;;;;;;suicide;suicide;;;;;;;;1;0;0;0;rule;0;0;0;1;rule;1;0;0;0;rule
44140441;"“It is the reminder of Achilles. I pushed Patroclus off the wall.” [...] ""“I pushed him off the wall, stripped his armour off of him. Made it easy for Hector to kill him. It was cowardly, I see it now. Patroclus fought bravely, and with honour. He deserved a better death.”""";direct speech;first;Patroclus;;;;;;Apollo, Hector;;;;;;falling;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
44140441;"""Look!” Hyacinthus called out to me. “Look at how far mine is going!” I grinned, ready to indulge him. Something then changed. I felt like we were being watched by jealous eyes, angry eyes. The wind felt foul, unnatural, like something else was in command of it.If I cannot have him, then no one can! Zephyrus. I dropped the pack just as the wind changed direction again, and then— Bone shattered. The smell of blood filled the air. A body collapsed. I got to Hyacinthus before he hit the ground. I tried to heal him, to revive him, but his life-force continued to spill out of him. I heard cackling. The Fates. This was Hyacinthus’ final destiny."" [...] ""He smiled. His hand, weak and trembling, tried to reach up to me, and then, he was gone.""";narrator;first;Hyacinthus;Hyacinthus;;;;;Zephyrus;Zephyrus;;;;;discus;bone shattered by unnatural wind;;;;;;;;1;0;0;0;rule;1;0;0;0;rule;0;1;1;0;semantic
45282052;"""Nobody will know how many times she had screamed the witch's name before slumping down onto the corpse of her father, whose own heart had stopped beating the very first time she dragged an orgasm from his cock.""";narrator;third;Glauce's father;father;;;;;the witch;princess;;;;;manipulation/intercourse;heart stopped beating;;;;;;;;1;0;0;0;fuzzy;1;0;0;0;semantic;0;1;1;0;semantic
45282052;"""No one will be sure how many times the princess came before her heart gave out, overwhelmed by more pleasure and pain, more sensation, than the human body is equipped to burn.""";narrator;third;Glauce;;;;;;unknown individuals/witch;;;;;;manipulation/intercourse;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
45899866;"""And we suppose that Father Zeus’ advise to her not to open the jar will make her just postpone the opening until she is with her people, where the things can spread well. It is just and right that your brother will bring doom to the mortals whom you in self-will reverenced too much. They will most likely be extinct in a few years.’"" [...] ""‘No, they won’t. Their bodies have good defenses. Some will survive,’ said Prometheus. But he knew that many would die, most of them young children, and while this attack would be survived by some humans, the next one would not be."" [...] ""Especially the children, they are dying in droves.""";direct speech;third;mortals, young children;;;;;;Pandora as proxy;;;;;;illness;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
45899866;"""‘A human chieftain named Lycaon tried to serve Father Zeus a meal of human flesh,’ he said. ‘Father destroyed him and his family, but not one house alone deserved to perish; over all the earth ferocious deeds prevail, with all of your men conspiring in evil.""";direct speech;third;Lycaon;;;;;;Zeus;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
45899866;"""Father will cleanse the earth with a great deluge, and then will people the earth with a better race, unlike this one."" [...] ""Then Prometheus had visions of the flood in real time. Zeus gathered all the rain clouds over the inhabited land and made them pour their burden. The torrent destroyed the crops but most humans survived. Now was the turn of Poseidon, Oceanus and the river gods. Subterranean waters bursted as fountains, rivers swell, and the sea hit the land with giant waves. People, livestock, houses, shrines and trees were swept by the water mass. But when it drained into the sea, many were still alive. They were fighting the elements, building dikes, making boats and rafts. Then Zeus told all the gods that if they didn’t want to suffer his wrath, they had to do the job properly this time, and not halfway as with Pandora’s jar. Then Poseidon the Earth-Shaker raised his trident high and brought it down with full force. The earth shook, and the entire plain inside the mountain ring descended. The salt waters found their way and poured inside with irresistible force. Where humans had lived, was now one vast expanse, the land and sea were mingled in the waste of endless waves--a sea without a shore, dark and turbulent like new wine.""";narrator;third;mortals;;;;;;Zeus;;;;;;flood;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
45899866;"""They refused to say which ones had visited you and rebelled, and I could not identify them because they were masked. So Father Zeus deprived them all of ambrosia. Those of them who are dependent will die."" [...] ""‘Do you remember Leuce, the stupid Oceanid who had the folly to rebel against Zeus at your bidding? Well, she died, as expected. And she spent her last years in Hades’ cave because she had become too abhorrent to show herself in public.’""";direct speech;third;Leuce;;;;;;Zeus;;;;;;withdrawal;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
45899866;"""‘Do you know about Plutus son of Demeter?’ he asked once. ‘He mingled with the humans, taught them how to prosper. Father Zeus summoned him back to Olympus but he tried to hide among the mortals. Well, he was soon caught of course, and Father intends to sentence him to death.’""";direct speech;third;Plutus;;;;;;Zeus;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
45899866;"""After some time, they had practically the same conversation about some son of Apollo named Asclepius who had become a better healer than his father and there were rumours that given enough time, he would overcome mortality itself. Hermes cheerfully stated that the youth would be thunderbolted, and there was nothing Prometheus could do about it.""";indirect speech;third;Asclepius;;;;;;Zeus;;;;;;struck by lightening;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
45899866;"""So the years were passing, and as Prometheus was forced to endure pain and cold he could not tolerate for long, he gradually disintegrated, disappeared, and I took his place to occupy the pathetic remnant of his body""";narrator;third;Prometheus;;;;;;Zeus;;;;;;disintegration;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
45899866;"""The human women who had been doomed to shiver, starve, die of contagions and finally be drowned, were now considered good enough for the bed of the king of the gods.""";narrator;first;human women;;;;;;---;;;;;;cold;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
45899866;"""The human women who had been doomed to shiver, starve, die of contagions and finally be drowned, were now considered good enough for the bed of the king of the gods.""";narrator;first;human women;;;;;;---;;;;;;starvation;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
45899866;"""The human women who had been doomed to shiver, starve, die of contagions and finally be drowned, were now considered good enough for the bed of the king of the gods.""";narrator;first;human women;;;;;;---;;;;;;illness;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
45899866;"""The human women who had been doomed to shiver, starve, die of contagions and finally be drowned, were now considered good enough for the bed of the king of the gods.""";narrator;first;human women;;;;;;---;;;;;;drowning;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
45899866;"""‘For a term of my agony… someone of my people should give away his portion of ambrosia and die of his own free will… This is the condition.’"" [...] ""‘I know one who is of the divine folk and wants to die,’ he said. ‘My friend, the centaur Chiron. I unintentionally injured him with a poisoned arrow. Now, he is having an incurable would causing him great pain. He has told me that he wishes just to complete some affairs, and then he’ll stop eating ambrosia so that he finally gets rid of his misery.’""";direct speech;third;Chiron;;;;;;---;;;;;;self-sacrifice/suicide;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
46030015;"""He also felt guilty when he would see his sister. She was often crying, Ctimene was still mourning her husband, a man who had not returned with him. Eurylochus was someone of whom Odysseus didn’t get along with much but the sight of his sister crying over her late husband killed him inside perhaps he should have tried harder to stop him.""";indirect thought;third;Eurylochus;Eurylochus;;;;;;;;;;;;;;;;;;;;1;0;0;0;rule;0;0;0;1;rule;0;0;0;1;rule
46030015;"""The room was still locked, the servant hanged, suitors dead, Penelope and Telemachus safe.""";narrator;third;servant;servant;;;;;Odysseus;;;;;;hanging;;;;;;;;;1;0;0;0;rule;0;0;1;0;rule;0;0;1;0;rule
46030015;"""The room was still locked, the servant hanged, suitors dead, Penelope and Telemachus safe.""";narrator;third;suitors;suitors;;;;;Odysseus;Odysseus;;;;;unspecified;;;;;;;;;1;0;0;0;rule;1;0;0;0;rule;0;0;0;1;rule
46030015;"""Sometimes he would wake up screaming, perhaps the dreams were not just because of those women but sometimes he could see the faces of those who were killed in the war or on the sea.""";indirect thought;third;unspecified;;;;;;unspecified;;;;;;war;;;;;;;;;0;0;0;1;rule;0;0;0;1;rule;0;0;1;0;rule
46030015;"""Sometimes he would wake up screaming, perhaps the dreams were not just because of those women but sometimes he could see the faces of those who were killed in the war or on the sea.""";indirect thought;third;unspecified;;;;;;unspecified;;;;;;drowning;;;;;;;;;0;0;0;1;rule;0;0;0;1;rule;0;0;1;0;rule
46030015;"""He remembered traveling to Hades and seeing them, Ajax, Achilles, Agamemnon, and His poor mother.""";indirect thought;third;Ajax;Ajax;;;;;unspecified;;;;;;unspecified;;;;;;;;;1;0;0;0;rule;0;0;0;1;rule;0;0;0;1;rule
46030015;"""He remembered traveling to Hades and seeing them, Ajax, Achilles, Agamemnon, and His poor mother.""";indirect thought;third;Achilles;Achilles;;;;;unspecified;;;;;;unspecified;;;;;;;;;1;0;0;0;rule;0;0;0;1;rule;0;0;0;1;rule
46030015;"""He remembered traveling to Hades and seeing them, Ajax, Achilles, Agamemnon, and His poor mother.""";indirect thought;third;Agamemnon;Agamemnon;;;;;unspecified;;;;;;unspecified;;;;;;;;;1;0;0;0;rule;0;0;0;1;rule;0;0;0;1;rule
46030015;"""He remembered traveling to Hades and seeing them, Ajax, Achilles, Agamemnon, and His poor mother.""";indirect thought;third;Odysseus' mother;mother;;;;;unspecified;;;;;;unspecified;;;;;;;;;1;0;0;0;semantic;0;0;0;1;rule;0;0;0;1;rule
47019253;"""As a boy, I had a tutor for some time. But I got angry at him, unwittingly hit him on the head too hard and killed him.""";direct speech;first;Heracles' tutor;;;;;;Heracles;;;;;;slaying;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47019253;"""Since then, I’ve been busy with these tasks. I have in fact already performed ten Labors but he dismissed two of them. He had sent me to kill a monster called Hydra. It was lurking near the city of Lerna and eating the travelers""";direct speech;first;travellers;;;;;;Hydra;;;;;;being eaten;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47019253;"""I called Iolaus to help me and while I was cutting the heads, he burned their places so that they wouldn’t grow anymore. So we killed the Lernaean Hydra, except its immortal head which we couldn’t kill and I buried it deep under a crag.""";direct speech;first;Hydra;;;;;;Heracles and Iolaus;;;;;;beheading;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47019253;"""After I killed the Hydra, I immersed my arrows in its poisonous bloud. Since then, everybody pierced by these arrows dies in extreme pain. This is how I unfortunately injured my friend Chiron""";direct speech;first;unspecified;;;;;;Heracles;;;;;;being shot/poison;;;;;;;;;0;0;0;1;rule;0;0;1;0;rule;0;0;1;0;rule
47019253;"""After I killed the Hydra, I immersed my arrows in its poisonous bloud. Since then, everybody pierced by these arrows dies in extreme pain. This is how I unfortunately injured my friend Chiron""";direct speech;first;Chiron;;;;;;Heracles;;;;;;being shot/poison;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47019253;"""‘When we were already close to Colchis, we disembarked on the shore. One of us got lost, and we made a search party but never found him. His name was Hylas, and he was a very good friend of mine. I suppose that the poor one has fallen and died somewhere in the wilderness.’"" [...] ""‘The water nymphs have liked him and lured him,’ I chimed in. I preferred not to reveal that they had unintentionally drowned him.""";direct speech;first;Hylas;;;;;;water nymphs;;;;;;drowning;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47019253;"""Besides, as I said, I have no children to support anymore. I have only Megara."" [...] ""I know it’s impossible but I still wish it. And though I suffered greatly after I killed my sons and nephews, I am glad that Theseus didn’t let me die.""";direct speech;first;Heracles' children;;;;;;unspecified;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
47019253;"""But before hope, Pandora gave diseases – because she opened the box, of course. So outbreaks afflicted the humans, and their numbers plummeted.""";direct speech;first;humans;;;;;;Pandora;;;;;;disease;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47019253;"""I know it’s impossible but I still wish it. And though I suffered greatly after I killed my sons and nephews, I am glad that Theseus didn’t let me die.""";direct speech;first;Heracles' nephews;;;;;;Heracles;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
47019253;"""Apollo found out and shot her, or sent Artemis to shoot her – I am not sure what exactly happened. Anyway, Coronis was killed, together with many poor people who just happened to be nearby…’""";direct speech;first;Coronis;;;;;;Apollo or Artemis;;;;;;being shot;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47019253;"""But once he brought back to life a man hit by Zeus’ thunderbolt, and my father got angry. """;direct speech;first;a man;;;;;;Zeus;;;;;;struck by lightening;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47019253;"""He killed the man again, and then killed Asclepius with another thunderbolt.""";direct speech;first;Asclepius;;;;;;Zeus;;;;;;struck by lightening;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47019253;"""Apollo was enraged, and avenged his son by shooting the Cyclopes who had forged the thunderbolt.""";direct speech;first;a cyclops;;;;;;Apollo;;;;;;being shot;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47136421;"""When I saw Andromache holding little Astyanax in her arms with Hector smiling beside them, I saw her screaming out for her baby while Astyanax had his brains dashed out on the city walls.""";narrator;first;Astyanax;Astyanax;;;;;---;Greek warrior;;;;;slaying;brains dashed out;;;;;;;;1;0;0;0;rule;0;1;0;0;rule;0;1;1;0;semantic
47136421;"""I saw Hector’s dead and defiled body, feet pinned together, dragged by Achilles’ chariot.""";narrator;first;Hector;Hector;;;;;Achilles;Achilles;;;;;unspecified;dragged by chariot;;;;;;;;1;0;0;0;rule;1;0;0;0;rule;0;1;0;0;rule
47136421;"""I saw Polydorus’ body wash up on the shore, Polyxena with her blood seeping out into the dirt, and my father dead in the same manner as his grandson.""";narrator;first;Polyxena;Polyxena;;;;;unspecified;Greek soldier;;;;;unspecified;blood seeping into dirt;;;;;;;;1;0;0;0;rule;0;1;0;0;rule;0;1;0;0;rule
47136421;"""I saw Polydorus’ body wash up on the shore, Polyxena with her blood seeping out into the dirt, and my father dead in the same manner as his grandson.""";narrator;first;Cassandra's father;Cassandra;;;;;Pyrrhus;Clytemnestra;;;;;sacrifice;sword;;;;;;;;1;0;0;0;fuzzy;0;1;1;0;semantic;1;0;0;0;semantic
47136421;"""I saw Polydorus’ body wash up on the shore, Polyxena with her blood seeping out into the dirt, and my father dead in the same manner as his grandson.""";narrator;first;Polites;;;;;;Pyrrhus;;;;;;sacrifice;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47136421;"""He will bring me to his wife, who schemes with his cousin to kill him in revenge for the murder of her Iphigenia. She will ease him up with flattery before trapping him in a net in a bathtub, like a large mackerel caught by a fisherman, and will slay him with a sword.""";narrator;first;Agamemnon;Agamemnon;;;;;Agamemnon's wife;Clytemnestra;;;;;slaying;swords;;;;;;;;1;0;0;0;rule;1;0;0;0;semantic;1;0;0;0;semantic
47136421;"""She will then turn to me, bloodlust in her eyes, swinging the same sword towards me. I will sit there calmly as she kills me, because I knew this was coming, and I cannot wish for death to come soon enough.""";direct thought;first;Cassandra;;;;;;Agamemnon's wife;;;;;;slaying;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
47136421;"""I saw Polydorus’ body wash up on the shore, Polyxena with her blood seeping out into the dirt, and my father dead in the same manner as his grandson.""";narrator;first;Polydorus;Polydorus;;;;;---;Greek warrior;;;;;drowning;body washed ashore;;;;;;;;1;0;0;0;rule;0;1;0;0;rule;1;0;0;0;semantic
47136421;"""He will bring me to his wife, who schemes with his cousin to kill him in revenge for the murder of her Iphigenia. She will ease him up with flattery before trapping him in a net in a bathtub, like a large mackerel caught by a fisherman, and will slay him with a sword.""";narrator;first;Iphigenia;;;;;;Agamemnon;;;;;;;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
47791900;"""Eurynomus didn’t hear the drawing of the bow, but he couldn’t miss the arrowhead suddenly piercing through Antinous’ neck.  Blood spurted, spraying Eurynomus and the ones near him.""";narrator;third;Antinous;Antinous;;;;;Odysseus;Odysseus;;;;;being shot;arrow to neck;;;;;;;;1;0;0;0;rule;1;0;0;0;rule;0;1;1;0;semantic
47791900;"""He saw Odysseus turn towards him.  Saw the flash of a sword.  And then everything went black.  """;indirect thought;third;Eurynomus;Eurynomus;;;;;Odysseus;Odysseus;;;;;slaying;sword;;;;;;;;1;0;0;0;rule;1;0;0;0;rule;1;0;0;0;semantic
47791900;"""Then the man beside him was dropping with a scream, and Eurynomus saw the arrow shaft protruding from his chest.""";narrator;third;unnamed suitor;unnamed suitor;;;;;Odysseus;Odysseus;;;;;being shot;arrow to chest;;;;;;;;1;0;0;0;rule;1;0;0;0;rule;0;1;1;0;semantic
48677368;"""Love, madness, beauty- it’s all the same to me, it all leads to the same wild feast of tearing Orpheus into shreds.""";narrator;first;Orpheus;;;;;;Dionysus;;;;;;tearing to pieces;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
48677368;"""I don’t regret the hill I chose to die under. I punched Creon before I died. I fought right up until the end, even when he lowered me into my grave I was still screaming, damning him with every bit of breath I had, using my blood to seal that curse.  """;narrator;first;Antigone;;;;;;Creon;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
48677368;"""The last thing my husband did ere he set sail for Illium was to kill my child. He didn’t kiss me goodbye, he didn’t give his sons a parting word, no. He killed my daughter. "" [...] ""He killed my youngest daughter, that’s a crime I can’t forgive.  He murdered my Iphegenia in cold blood.""";narrator;first;Iphegenia;;;;;;Clytmnestra's husband;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
48677368;"""I begged you not to leave, Hector, I begged it of you. But no. You knew better, so you abandoned us in the castle, leaving me to nurse my son in his last hours alone, with no comfort and no protection as the wily man found me. I became a slave, Hector, the person you could not bear to see me become. I bore children for Greek men, your own son dead underneath the rubble of Troy, and for what?""";direct speech;first;Andromache's son;;;;;;;;;;;;collapsing building;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
